url,title,year,text,sector,nationality
https://www.bbc.co.uk/news/uk-england-london-23970573,Â£1m illegal porn haul made in south London,2013,"more than 100,000 unclassified dvds and magazines were seized

more than 100,000 items of illegal pornography bound for newsagents have been seized in south london.

the unclassified dvds and magazines worth an estimated â£1m were due to be sold in westminster newsagents, said westminster city council.

inspectors also found dvds rated restricted 18, which can only be supplied to licensed sex shops.

there were four raids on two suppliers operating out of merton and wandsworth.

councillor nickie aiken of westminster city council said he feared corner shops were the ""new frontier"" for the illegal porn industry.

the dvds found during the raids matched those found by council officers on recent visits to 17 newsagents in westminster.",not mentioned,not mentioned
https://www.bbc.co.uk/news/articles/czjyn0d2ngro,The Night Stars helping revellers get home safe,2024,"emmanuella fadire is on hand when revellers become vulnerable on a night out

as crime increases in central london's popular nightlife hotspots, according to a council report, a group of volunteers are working to keep revellers safe.

westminster city council reported an 11% increase in sexual offences in the borough - 84% of those victims were women.

the authority's night stars provide an all-round service to those who could become vulnerable on a night out, armed with vomit bags, alarms, drink spiking test kits, plastic drink covers and flip-flops.

âitâs really rewarding,â said volunteer emmanuella fadire. âyou help a lot of people and make them feel safe. you also have a nice time out and get a lot of people thanking you.â

as the councilâs womenâs safety and hate crime officer, ms fadire leads the stars on most shifts.

at the start of a night shift, she hands out walkie-talkies and leads the volunteers out of their hub at st anneâs church on dean street.

ms fadire says she has helped many people in her six years as a volunteer then employee - from consoling those who have had their belongings stolen to protecting women from being followed by men they do not know.

âeveryone deserves a fun night out,â she said.

the night stars engage with as many as 20 people a night

the night stars began patrolling london's partying hotspots in march 2022 to assist anyone who becomes vulnerable due to intoxication get home safely.

they hand out water and sweets to help people sober up. ms fadire said flip-flops were often the most popular item in stock.

âwe give them to people who have maybe lost their shoes or are just walking around barefoot,"" she said.

âa lot of people are either happy or confused by them.â

volunteers could engage with as many as 20 people a night, ms fadire said.

rebecca damm, 45, who started volunteering six months ago, said: âafter midnight, it gets different - it feels a bit darker, the energy.

âit feels a little more chaotic and when it gets chaotic, you feel people can become more vulnerable and then you get more people, perhaps, approaching vulnerable people.â

ms damm said: âwe see a lot of young women come out of bars and lurkers start to walk over and befriend them. i havenât seen a group of girls not handle themselves but you can see the lurkers waiting for that kick out.""

rebecca damm, left, and emmanuella fadire often tour soho as night stars

daniel khalid, 24, has been volunteering for five years and said he would see the same men loitering around.

greek street had been a particular trouble spot but things were ""getting betterâ, he said.

given the tourist hotspots they work in, the night stars often help holidaymakers.

on one occasion, the team helped a family visiting from denmark find accommodation after an issue with their booking.

ms damm said: âthey came back and gave us a card and sweets as a thank you. they also made a donation.â

westminster city council's annual survey found a third of women in the borough had had a personal experience of street harassment, and 45% reported feeling unsafe at night.

crime has also doubled in two years to on average 216 incidents a day and is costing the council â£371m, according to an analysis of crime figures.

the majority of these (60%) were theft offences with many happening in the west end or st jamesâs at night.

the same research found westminster city recorded more than 90,000 criminal offences, more than double the next highest borough.

in response, businesses are being trained in stamping out sexual harassment in their venues.

councillor iman less says the scheme provides women with more security on nights out

labour councillor iman less, the council's nightlife champion, said: âour main priority is to make sure you get home. we have a different role to the police. we have a different role to the ambulance. we have a different role to security or bar staff.â

ms less said the night stars could provide women with an ""added sense of security"".

estella adeyeri from the good night out campaign, said the night stars provided a ""vital service the police cannot"".

she said in a climate where ""trust in policing is so low, providing an avenue for people to seek help without incriminating themselves is important"".

the 34-year-old communications coordinator said: âif someoneâs over-intoxicated, maybe because theyâve consumed an illegal substance, theyâre still vulnerable.

""they might not want to approach someone who is going to criminalise that activity rather than looking at their vulnerability, looking at them without any judgement and saying, âyou know, that person just needs helpâ.""

to ms fadire, there is no silver bullet to making a night-out safer.

instead, she suggests rethinking how we licence venues selling cheap drinks and wants establishments to do more to help patrons sober up before leaving.

the met police has been contacted for comment.

listen to the best of bbc radio london onsoundsand follow bbc london onfacebook,external,x,externalandinstagram,external. send your story ideas tohello.bbclondon@bbc.co.uk,external",security,not mentioned
https://www.bbc.co.uk/news/uk-england-london-66393677,"London Silvertown tunnel works are now complete, says TfL",2023,"a photos of the completed tunnelling works was taken from the ics cloud cable car by siã¢n berry, a green member of the london assembly

the boring beneath the thames to form the silvertown tunnel has been completed, transport for london (tfl) says,

due to open in 2025, the 1.4km river crossing will link silvertown, in newham, with the greenwich peninsula.

the project has received criticism, with opponents arguing it will increase emissions in the area.

tfl says the scheme will address issues with the blackwall tunnel and reduce pollution.

the blackwall tunnel is the only major crossing of the thames in east london and often suffers from closures and heavy traffic.

the silvertown tunnel will be the city's first road tunnel in over three decades.

tunnelling starts for new london river crossing

silvertown tunnel: cracks in mayoral policies

silvertown tunnel: london mayor sadiq khan defends project

helen wright, head of the silvertown tunnel programme at tfl, has said the project will ""support growth in the local area, provide new public transport connections across the river via zero-emission bus routes and address the chronic issues londoners face at the blackwall tunnel"".

however, siã¢n berry, a green member of the london assembly, believes the scheme will increase car dependency and cause pollution.

she previously authored a report proposing alternative uses for the tunnel, such as for a tram system or as an extension to the docklands light railway (dlr).

this week, she called on mayor sadiq khan to ""make this real blot on his record turn into something more positive"".

in september, mr khan defended the silvertown tunnel on bbc radio london, saying the east of london had been ""neglected for centuries"".

follow bbc london onfacebook,external,twitter,externalandinstagram,external. send your story ideas to hellobbclondon@bbc.co.uk",not mentioned,not mentioned
https://www.bbc.co.uk/news/uk-england-london-44793707,"London grammar school's exclusion policy was illegal, report finds",2018,"the inquiry into st olave's school in south-east london exposed scenes of distressed pupils after being excluded midway through sixth form

a grammar school that forced out pupils unlikely to achieve high grades in their a-levels acted illegally, an independent inquiry has found.

the policy at st olave's school in london from 2010 to 2017 meant pupils were treated as ""collateral damage"", thebromley council report,externalsaid.

excluding pupils ""based on academic ability"" breaches the education act.

the headmaster who oversaw the policy said he did not know it was illegal. the school fully accepts the findings.

christine whatford cbe, who conducted the inquiry, said pupils were threatened with exclusion despite suffering depression, anxiety or trauma.

one member of staff said a student was so fearful of telling his parents about his exclusion ""that he might as well kill himself"", while others described scenes of ""distraught pupils crying in the car park"".

former headmaster aydin ãnaã§ should have known the policy was illegal

headmaster aydin ãnaã§who resigned from the orpington school at the end of 2017, told the inquiry that ""no one ever told him [the policy] was illegal and that many other schools do it"".

but it was his responsibility to know, ms whatford wrote, addinggovernment guidance,externalsent to schools stated it was not permitted.

she also said the illegality of it should have been ""picked up"" by bromley council, which said it fully accepts the report it had commissioned.

the department for education said it wrote to all secondary schools in september 2017 reminding them that ""it is illegal for schools to exclude pupils based on academic ability"", which is contrary toregulations set out under the education act.,external

in 2017 the school had asked parents for voluntary monthly contributions from â£50 to â£60 to help the school survive because it was in ""dire straits financially"" but it had built up ""nearly â£2m in unrestricted reserves""

staff were intimidated by mr ãnaã§ and the school's culture did not encourage open and honest consultation and discussion

only two out of 100 existing staff members expressed support for mr ãnaã§ and of the rest, the majority were ""too scared"" to contribute to the inquiry until after he had resigned

every governor ""prepared to challenge"" mr ãnaã§ and some of his policies ""were removed"" by a reconstitution of the school's governing body in 2015

mr ãnaã§ denied that he had orchestrated the reconstitution to bring this about

ms whatford urged the school to apologise to parents and pupils affected by the exclusion policy.

the school said ina statement,externalit has worked with parents, carers, staff and students to make key improvements.

""we know there is still work to be done and so we will continue to work with you, the borough and the diocese of rochester as we seek to address any remaining actions.""

ms whatford also asked the people behind st olave's unofficial news, a website ""highly critical"" of mr ãnaã§, to close down the site for it ""will remain a symbol of the divisions and tensions"".

but a spokesperson for the site said its visitors want it to stay online ""as a historical record of how an 'outstanding school' can be failing its staff and students"".

mr ãnaã§ has been contacted for comment.",not mentioned,not mentioned
https://www.bbc.co.uk/news/uk-england-london-56416279,NHS worker left with serious facial injuries after London Tube attack,2021,"british transport police want to speak to this man in relation to the attack

an nhs worker who was attacked after confronting a maskless man on the london underground had to have metal plates put into his face.

the victim suffered a chipped jaw and three eye socket fractures after being repeatedly punched and then pushed onto the platform from the train.

the attack happened on the 3 october last year at 22:00.

british transport police have released an image of a man they want to speak to in relation to the attack.

he is described as white, in his 20s, with blonde hair, clean shaven and wearing a navy blue suit with light blue shirt. he was also carrying a green umbrella.

the victim approached a group of three maskless people, including his attacker, as he was preparing to get off the train at high street kensington and an argument broke out.

the group of two men and one woman continued on the circle line following the altercation.

police would like anyone with information, or who witnessed the attack, to come forward.

wearing masks was made compulsory on public transport on 15 june 2020.

fines or not wearing one start at â£200 and increase for repeat offences up to a maximum of â£6,400.",not mentioned,british
https://www.bbc.co.uk/news/articles/cz9qqrpyr6po,Fundraiser for four-year-old rail fan with cancer,2023,"rail fan teddy lichten, 4, has childhood cancer neuroblastoma

the mother of a young rail fan with cancer has thanked workmates who are visiting 500 train stations to raise funds for the boy.

four-year-old teddy lichten, from hassocks in west sussex, was diagnosed with high-risk neuroblastoma in july 2022.

the family areaiming to raise â£300,000for treatment offered in the us which is unavailable in the uk.

work colleagues of kat lichten are visiting every london tube and railway station to help raise â£1,500.

ms lichten, 34, said she was ""so touched"" they had taken on the challenge.

she said: ""i'm very thankful for their support, especially as i have been unable to return to work since teddy's diagnosis as he has been so unwell.""

she said her son ""loves to watch the videos they share of the stations they have visited for him"".

when teddy was diagnosed, the cancer had already metastasized in nearly every area of his body and had taken over 60% of his bone marrow.

teddy has already undergone several rounds of chemotherapy and other treatments

florian frank fleitmann, 40, who organised the train station fundraiser, said: ""teddy obviously is a big fan of trains and everything to do with trains, and we were thinking, what can we do to support katherine and teddy and their family.""

the colleagues at marketing firm w&j linney have visited 50 station so far.

they have been documenting their progress with photos and videos, which they plan to collate for teddy.

the family have raised more than â£150,000 so far for teddy's treatment.

follow bbc south east onfacebook,external, ontwitter,external, and oninstagram,external. send your story ideas tosoutheasttoday@bbc.co.uk,external.",not mentioned,not mentioned
https://www.bbc.co.uk/news/uk-england-london-14724801,Half of London shopkeepers aware of illegal tobacco sales,2011,"half of london's corner shopkeepers are aware of smuggled and counterfeit tobacco being sold in their area

half of london's corner shopkeepers are aware of smuggled and counterfeit tobacco being sold in their area, a survey has found.

the tobacco retailers alliance asked 1,062 uk retailers their knowledge of the sale of smuggled and counterfeit tobacco and its supply to under 18s.

the survey also revealed that 54% of london respondents were aware of adults legally buying tobacco for under 18s.

some 15% of retailers were aware of smugglers supplying teenage smokers.

shopkeeper debbie corris, the south east spokeswoman for the tobacco retailers alliance, said it was ""shocking"" that so many smugglers were supplying the underage with tobacco.

the alliance estimates that the black market in smuggled and counterfeit tobacco already causes a loss to the treasury of â£8.2m each day and deprives legitimate businesses of trade.

""in this economic climate, it's understandable there's a temptation to buy tobacco from smugglers who charge half what i charge,"" added ms corris.

""smokers need to know that if it sounds too good to be true, it probably is. if you buy from smugglers, you don't know what you're going to get.""",not mentioned,not mentioned
https://www.bbc.co.uk/news/av/uk-59065876,Undercover filming of illegal gases being sold in London,2021,"a bbc investigation has uncovered a black market in highly polluting greenhouse gases, which are being smuggled into the uk from eastern europe.

the gases - called hydrofluorocarbons (hfcs) - are being illegally advertised on and sold via social media.

the bbc found them openly advertised for sale on social media across the uk and tracked them down, being sold from a home in london.",not mentioned,not mentioned
https://www.bbc.co.uk/news/articles/c9w51v18pn0o,Dangerous junction to get safety improvements,2025,"lambeth bridge is the most dangerous junction in london for cyclists

work to improve safety at one of london's most dangerous junctions is due to begin at the end of the month.

roundabouts at either end of lambeth bridge are to be replaced with signal-controlled junctions.

waterproofing and repairs will also be carried out in an attempt to prolong the life of the grade ii-listed structure.

the action will require a series of full and partial closures on the bridge, transport for london (tfl) said.

according todata from tfl,external, lambeth bridge's northern junction is the most dangerous in the capital in terms of cycle collisions.

from 1 september 2021 to 31 august 2024, cyclists were involved in 22 of the 31 collisions that happened at the roundabouts there.

a southbound closure is scheduled for traffic between 10 february and 15 december 2025, but pedestrian and cyclist access will be largely maintained.

the work will also add a cycle lane on the bridge itself and new pedestrian crossings.

it will connect to the existing cycleway 8 route on the north side of the bridge and cycleway 5 on the south.

roads and other river crossings in the surrounding area are expected to be busier than usual, tfl said, and people should consider alternative routes.

listen to the best of bbc radio london onsoundsand follow bbc london onfacebook,external,x,externalandinstagram,external. send your story ideas tohello.bbclondon@bbc.co.uk,external",not mentioned,not mentioned
https://www.bbc.co.uk/news/av/uk-england-london-56582064,London house turned into House of Dreams work of art,2021,"stephen wright collects and recycles colourful items from his travels around the world.

he's created a grotto of plastic, glass, broken ceramics and toy dolls in his london home, which he calls the house of dreams.

during lockdown, heâs been expanding on his work from the last 23 years and documenting his experience of the pandemic.

he says itâs an ongoing project which will never be finished, but will be left to the national trust upon his death.",not mentioned,not mentioned
https://www.bbc.co.uk/news/uk-england-london-35589645,Illegal skin lightening creams being sold in London,2016,"from under the counter in a black plastic bag: banaras hussain hands over a powerful cream that could harm the liver and nervous system

illegal skin-whitening creams are being sold by high street cosmetics shops despite a number of prosecutions, a bbc undercover investigation has revealed.

shaba hair and cosmetics stores have been fined for dealing in creams containing hydroquinone but researchers found outlets continuing to sell them.

products containing hydroquinone can damage the liver and nervous system.

trading standards officials said there was ""no excuse"" for selling the creams. shaba declined to comment.

skin-lightening products containing hydroquinone are widely used throughout india and sub-saharan africa - although some countries haveoutlawedthe ingredient.

shaba director banaras hussain has been prosecuted for selling the banned creams at his shops on three previous occasions - in enfield, dalston and peckham.

he was fined â£11,792 over the peckham sales alone, and is due in court on 1 april for sentencing after pleading guilty to 33 offences related to the dalston shop.

but after a tip-off, the bbc found shaba outlets continuing to deal in banned skin lightening creams under the auspices of mr hussain.

at shaba hair and cosmetics (peckham) an undercover researcher was sold a jar of 'caro light' cream priced at â£9.99 that listed hydroquinone as an ingredient.

manufactured in the democratic republic of congo, when tested it was found to contain 4.6% hydroquinone - more than twice as powerful as the strongest medicine containing hydroquinone licensed for prescription for medical purposes by a uk doctor.

this shaba staff member revealed that products contained hydroquinone despite it not being listed on the packaging

the cream was sold in a black bag from under the counter. when the researcher asked for a receipt, an assistant asked mr hussain in urdu: ""brother, i have given her the goods and now she wants a receipt. should i give it to her or not?""

in response, mr hussain tore off the name and address of the shop before handing the receipt over.

at shaba cosmetics ltd in dalston, a member of staff informed the bbc that three products displayed on the shelves contained hydroquinone - despite it not even being listed as an ingredient.

the worker admitted the sale of the product was not allowed. two of the creams were subsequently found to contain the chemical.

when confronted with the evidence, mr hussain made no comment.

sarah oladokun stopped using skin lightening creams after they caused harm to her skin

sarah oladokun, a 19-year-old beauty blogger from peckham, used skin-lightening creams when she was younger. she said: ""my skin became patchy, very uneven, which then caused problems for me because i didn't know how to balance it out.

""so instead of me stopping i would continue to put more on the darker areas.

dr anjali mahto, a consultant dermatologist at the british skin foundation, warned: ""it's really worrying actually. you're liberally applying these treatments, and you don't know how much of these chemicals are contained within them.

""it's incredibly dangerous in terms of long-term effects.""

paul gander, team leader of southwark trading standards, said he would expect to seize about 1,000 products on a typical period of enforcement action.

""in southwark we've done test purchasing and in about 50% of the shops they appear willing to sell it if pushed,"" he said.

""in certain areas the problem seems to be quite severe.""

he added: ""there is no excuse for selling this product.""",shop,british
https://www.bbc.co.uk/news/articles/cw4mx92w7zno,Illegal e-bikes used by gangs to snatch mobiles,2024,"city of london police says phone snatching reached a record high in the summer of 2022

""this is almost like a motorbike, look at the size of it!""

sgt stu ford, who leads the cycle response unit at city of london police, is showing us some of the illegal e-scooters and e-bikes they have seized over the past few days.

the devices have been illegally converted to have a motor greater than 250 watts, often using kits bought online for several hundred pounds.

it means that instead of reaching top speeds of 15.5 mph (25km/h), some have been clocked on london's roads doing double that.

sgt stu ford says the cycling response unit is seizing about five illegal e-bikes and e-scooters a week

""they're highly illegal, and they're really heavy,"" sgt ford explains, as he demonstrates by lifting one up. ""this probably weighs a good 30 kilos, and if that hits you at 25mph, it's like a motorbike hitting you, so they're really dangerous.

""we've even had a unicycle version, which looks like a great big motorbike wheel, without the rest of the motorbike, and you stand either side of it and lean. it goes up to 60mph, and we've seized two or three of them.""

city of london police says officers been seizing about five of the illegal e-bikes and e-scooters a week, with those caught riding them facing a â£300 fine.

police say this modified unicycle can hit 60mph

they are also proving popular with phone snatchers, looking to make a quick getaway.

""these are organised, often gangs, of cyclists that will come in and snatch phones. they even have adapted sticky gloves to be able to grab the phones easily,"" says sgt ford.

in the summer of 2022, the force recorded a steep rise in reported phone snatching offences, hitting a record high of 143 in july.

city of london police's cycle response unit has been brought back to help target phone snatchers

to tackle it, the force reintroduced its cycle response unit, which it says was disbanded in 2011.

sgt ford says the unit's officers deploy to hotspot areas, which often deters thieves, and are able to pursue suspects through areas that are not accessible to vehicles.

figures for past year show the number of recorded phone snatching offences fell by 11% compared with the year before.

the officers also speak to members of the public, advising them about phone thieves operating in the area.

""if you need to use your phone, just duck into a doorway,"" sgt ford suggests to one couple.

he points out the steady stream of people walking along the street, heads down, with their phones in their hands.

the force is also concerned about another group of people who are using illegal e-bikes and e-scooters.

among those seized by police, we spot an e-bike with just eat branding on it.

sgt ford explains many of the riders they have stopped tell them they are delivery drivers.

""the delivery drivers are using them because they haven't got to pay for the insurance and licences and tests to ride a moped, when they can go and buy a fairly cheap bicycle, and then go and buy a kit for â£300-â£400, get it fixed on to the bicycle, and they'll go 30mph plus.""

riders of illegal e-bikes face having them seized and a â£300 fine

he says the force is trying to engage with the delivery companies to take more action.

just eat said in a statement that the safety of couriers and the public was ""a key priority"" and that all couriers must follow the law.

âwe take a zero-tolerance approach to illegal vehicle use and if we are ever made aware that a courier delivering on our behalf has acted in a way that does not uphold the standards we hope to deliver, we do not hesitate in taking action, which could include revoking the courier from our network.â

sgt ford says there is much more work to do to take dangerous e-bikes and e-scooters off the road.

""but we hope the more we seize, the more the message will be out there,""  he adds.

listen to the best of bbc radio london onsoundsand follow bbc london onfacebook,external,x,externalandinstagram,external. send your story ideas tohello.bbclondon@bbc.co.uk,external","courier, delivery",not mentioned
https://www.bbc.co.uk/news/uk-england-london-13113801,London 2012: Thames cable car work to start in summer,2011,"work to build a â£50m cable car across the river thames in london, linking two olympic venues, will begin this summer.

transport for london (tfl) said it was ""striving"" to complete the connection before next year's games but warned this would be ""an extremely challenging timeline for a complex project"".

it will run from the o2 arena in north greenwich to the excel exhibition centre at the royal victoria docks.

it will be part of the oyster card network but fares have yet to be set.

last year tfl said it would not be funding the cable car but now it has decided to pay for the project up front.

this was to help its ""quick delivery"", a spokesman said.

while the company would be trying to recoup its costs, it could not guarantee that no money would have to come from taxpayers, he added.

the consortium which will build and run the cable car is to be led by mace.

the firm worked on the london eye and is currently constructing the shard tower at london bridge, south-east london.

london's mayor, boris johnson, said: ""gliding serenely through the air across the thames will provide a truly sublime, bird's eye view of our wonderful city.

""this innovative airborne travel link will be a vital component in the ongoing renaissance of a vibrant easterly quarter of the capital, providing a much-needed river crossing.""

but a labour member of the london assembly, john biggs, argued the cable car was ""no substitute"" for a bridge across the thames.

""i've no objection to what will be a fantastic attraction, but this is not a serious solution to the real transport needs for the area, and no substitute for what we really need - a new road crossing.""

and the project's cost was queried by caroline pidgeon, who leads the liberal democrats on the assembly.

""the mayor must now come clean and state why as recently as july 2010 he was claiming the cable car would cost â£25m, but already its projected cost has doubled.""

she also called on mr johnson to explain why he ""was boasting"" of a privately-funded cable car last year, when it was now to be paid for by tfl.",delivery,not mentioned
https://www.bbc.co.uk/news/uk-england-london-67800989,London Underground strikes: Workers to walk out in January,2023,"rmt union members will walk out on separate days during the first two weeks of 2024

london tube workers are to go on strike in the new year in a dispute about pay, the rail, maritime and transport union (rmt) has announced.

union members who work on different parts of the underground will walk out on separate days between 5 and 12 january.

it comes after rmt members voted overwhelminglyto take industrial action over a 5% pay offer.

transport for london (tfl) said the pay rise was ""the most we can afford"".

engineering and maintenance workers will take action from 18:00 gmt on 5 january until 17:59 the following day, as well as not taking any no rest-day working or overtime until 12 january

control centre and power/control members will walk out for 24 hours from midnight on 7 january

signallers and service controller members will go on strike on both 9 and 11 january

other fleet, station and train workers will walk out on 8 and 10 january

rmt general secretary mick lynch said tube workers who helped bring ""vast amounts of value"" to the london economy would not put up with senior managers and commissioners ""raking it in"", while they were given ""modest below-inflation offers"".

he called on tfl to ""improve their offer to avert disruption in the capital"".

a spokesperson for tfl said: ""we have been clear throughout our productive discussions with our trade unions that this offer is the most we can afford whilst ensuring that we can operate safely, reliably and sustainably.

""we encourage the rmt to engage with us to avoid disruption for londoners at the start of next year.""

listen to the best of bbc radio london onsoundsand follow bbc london onfacebook,external,x,externalandinstagram,external. send your story ideas tohello.bbclondon@bbc.co.uk,external",not mentioned,not mentioned
https://www.bbc.co.uk/news/uk-england-london-32393675,London gridlocked in taxi protest over illegal touting,2015,"black cab drivers are protesting about illegal touting and threats to regulations on oxford street, bringing surrounding roads to a standstill.

the protest, which started at 14:00 bst, is set to last for two hours.

members of the united cabbies group are taking part in the protest, as they said illegal minicab touting is ""out of control"".

they also said minicabs are being driven without insurance and the regulated taxi trade was under threat.

side streets around oxford street are also jammed with cabs, said bbc london's tom edwards

there has been outcry by drivers recently over the widespread use of taxi apps such as uber.

len martin, from the united cabbies groups, told bbc london 94.9: ""every single night there are a number of touting incidents taking place every single night on the streets of london.

""i'd like to see a good deal more enforcement officers on the street.""

garrett emmerson, from transport for london (tfl), told the bbc: ""to say the situation is out of control or is growing in some way is completely wrong.

""we have actually seen a 77% reduction in reported incidents of touting since tfl has had responsibility for this. it will always be an issue for us and always something we want to get lower.""",taxi,not mentioned
https://www.bbc.co.uk/news/uk-england-london-38003551,London Underground workers will not strike in Tube safety row,2016,"about 3,400 rmt members are involved in the two disputes

thousands of london underground staff will not go on strike but will instead refuse to work overtime or rest days in a dispute over safety.

the rail, maritime and transport workers (rmt) union is taking the action claiming job cuts had made working on the tube ""horrific"".

in the rmt ballot, 85% of station workers voted to strike but 94% opted for action short of a walkout.

london underground (lu) urged the union to ""work with us constructively"".

drivers on the piccadilly line have also backed action over a ""wholesale breakdown"" in industrial relations.

about 3,400 workers are involved in the two disputes which could affect services in the run-up to christmas.

the tssa has also announced it will ballot members over the closure of ticket offices

rmt general secretary mick cash said a ""toxic impact of the job cuts programme"" had made working on the tube ""horrific"".

he said: ""the rmt will not stand by while safety is compromised on london underground off the back of cash-led cuts to staffing levels that the union has warned would have a serious, lasting and corrosive impact for staff and passengers alike.""

transport for london said both ballots had low turnouts with 33% voting in the ballot over staffing and safety and 49% voting in the piccadilly line dispute.

steve griffiths, lu's chief operating officer, said ""an independent review was being conducted"" into the closure of ticket offices and talks had been planned"" to discuss the rmt's concerns on the piccadilly line"".

the transport salaried staffs association (tssa) union has also announced it willballot hundreds of members for strikesover the closure of ticket offices.",not mentioned,not mentioned
https://www.bbc.co.uk/news/uk-england-london-18544552,London bus workers' strike in Olympics pay row ends,2012,"thousands of bus workers in london have been on strike in a dispute over bonus pay for working during the olympics.

transport for london (tfl) said more than a third of bus routes ran during the 24-hour action which ended at 03:00 bst but ""many routes were disrupted"".

members of unite employed by 17 bus firms walked out over a â£500 bonus.

but those working with london general, arriva, the shires, and metroline did not join in after the firms won an injunction against the strike action.

unite's regional secretary in london, peter kavanagh, said support for the action was ""solid"" and showed bus workers were ""willing to stand shoulder to shoulder to get the recognition they deserve in keeping london moving during the olympics. ""

he added the action came ""as bus operators hide behind an anti-democratic court injunction and refuse to settle the dispute.""

""we will fight to get the injunction overturned and further action will be bigger if tfl and the bus operators continue to bury their head in the sand,"" he said.

unite estimates it would cost â£14m to provide a â£500 bonus for every bus driver.

deals have been announced giving workers at heathrow express â£700, network rail â£500, docklands light railway â£900, london overground â£600 and london underground at least â£850, unite said.

tfl commissioner peter hendy said over a third of bus services had been in operation during the strike action.

tfl added passenger numbers were up by about 18% across the tube, london overground and docklands light railway and no significant change in usage was seen in hire bike services.

it claimed that was because the average bus journey is just 2.2 miles long, suggesting many had chosen to walk instead.

it is understood the workers who went on strike represented about 85% of the total workforce.

london mayor boris johnson said the strike was ""extremely frustrating"" and added: ""i can only conclude that this strike is being driven by hardline trades union militancy and a desire to have a strike for political purposes.""

unite representative mr kavanagh said: ""the strike should be a wake-up call to the bus companies and tfl.

""they now need to negotiate meaningfully about rewarding bus workers for the massive increase in workload they will face over the olympics.""

tfl commissioner mr hendy said: ""it is now clear that the leadership of unite were intent on a strike all along.

""they have pursued this unnecessary course of action despite an extra â£8.3m being brokered by the mayor that would allow every bus driver in london in a garage where one or more routes were affected by the 2012 games to gain, over the 29 days of the competitions, about â£500.""",not mentioned,not mentioned
https://www.bbc.co.uk/news/av/uk-england-london-29016053,Black cab 'hit squads' target illegal London minicabs,2014,"some black cab drivers have taken the law into their own hands by targeting illegal minicabs in london's west end, according to the inside out programme.

cabbies have formed 'hit squads' to track down illegal drivers and roadblock them, as they seek to preserve their night-time trade.

inside out reporter louise hulland talks to garrett emmerson, transport for london's chief operating officer, and inspector julian collinson from the metropolitan police's cabs enforcement unit.",not mentioned,not mentioned
https://www.bbc.co.uk/news/uk-67658234,London mayor calls for research into the effect of night work,2023,"night czar amy lamã© says there also need to be discussions about the emotional impacts of night work

more research needs to be done on the effect working at night has on people's health, the mayor of london said.

sadiq khan and the capital's night czar amy lamã© heard of health issues faced by night workers during a wellbeing event held in vauxhall on thursday.

the mayor called for the government to recognise the ""distinct needs of night workers"", with his office saying 1.3m people work between 18:00 and 06:00.

the government said there were protections in place for night workers.

according to research by consultancy firm the liminal space, which hosted thursday's event, people who work at night are 37% more likely to have a heart attack.

they are 44% more likely to have diabetes, the research added.

the study also said people who work at night are six times more likely to get divorced than those who work during the day.

sarah douglas, director at the liminal space, called night workers a ""hidden army that keep our 24/7 society running"".

at her company's wellbeing event, staff at fire nightclub described the impact their work has, from ""terrible headaches"" to getting ""four or five hours"" of sleep a night.

ms lamã© said: ""we talk a lot about the health implications but not so much around the emotional implications of working at night.""

mr khan called on the government to commission more research into how the impact of working at night could be reduced.

the government said protections already in place for night workers included free health assessments to see if they are fit to work nights.

listen to the best of bbc radio london onsoundsand follow bbc london onfacebook,external,x,externalandinstagram,external. send your story ideas tohello.bbclondon@bbc.co.uk,external",not mentioned,not mentioned
https://www.bbc.co.uk/news/articles/c93q5llg20lo,Passengers warned of train delays for signal works,2024,"the delays coincide with school half-term holidays

rail passengers are being warned signal upgrades in south london are expected to cause delays for a week.

no trains will run on parts of the national rail and london overground from 26 october to 1 november, the same time as the half-term school holidays.

the â£400m investment works will take place between crystal palace, tulse hill and peckham rye.

thameslink, southern and london overground trains will be affected.

rory oâneill, transport for london's general manager for london overground, said: ""major investment in modern signalling is key to ensuring we can continue to offer a safe and reliable service while maintaining sufficient capacity to meet the growing demand for our services.

""there will also be some weekend closures in the same area before and after the october half-term closure.""

previous system amendments between east croydon and london victoria in 2022 saw signalling related delays cut by more than a half with rail operators hoping for the same success this round.

delays between hearne hill, wimbledon and sutton for the week.

passengers are advised to use the london underground, national rail, london trams or bus services.

on 26 and 27 october, there will be no services between balham and london bridge, london victoria and west croydon (via crystal palace), or london bridge and streatham.

no trains between london bridge and beckenham junction.

on 28 october to 1 november, no trains will run between london bridge and streatham nor london bridge and beckenham junction.

trains between london bridge and london victoria, london victoria and west croydon (via crystal place), will only run between london victoria and streatham hill.

additional trains will run between london bridge and sutton via west croydon.

a replacement bus service will be in place running from london bridge and streatham common via peckham rye and tulse hill.

paper tickets will be valid on local buses for all other routes.

no services between surrey quays and clapham junction for the week.

from 26 to 29 october there will be no trains between sydenham and crystal palace.

the local bus service is considered the alternative transportation.

an amended service between highbury and islington, west croydon and new cross will be in place from the 26 to 29 october.

crystal palace and new cross services will be rescheduled on 30 october to 1 november.

an additional two trains an hour will operate between highbury and islington and west croydon on 26, 28 and 29 october.

listen to the best of bbc radio london onsoundsand follow bbc london onfacebook,external,x,externalandinstagram,external. send your story ideas tohello.bbclondon@bbc.co.uk,external",not mentioned,not mentioned
