url,title,year,text,large_region,local_region
https://www.bbc.co.uk/news/uk-scotland-edinburgh-east-fife-23409115,Eight illegal workers arrested at Livingston restaurant,2013,"A Chinese restaurant in Livingston is facing fines of up to Â£80,000 after eight illegal workers were arrested by immigration officials.

Home Office immigration enforcement officers arrested six men and two women from China after carrying out checks at the China Glen restaurant.

During the operation, three of the workers attempted to flee but were caught by officers.

All eight are being held pending their removal from the UK.

Scotland Police assisted the enforcement officers during the raid.

The restaurant, which is based in the Livingston Designer Outlet, has closed until further notice.

The business has been served with a civil penalty notice for employing the illegal workers.

The restaurant faces a fine of up to Â£10,000 per worker if they are unable to provide evidence that pre-employment checks were carried out.

Adam Scarcliffe, from the Home Office immigration enforcement team, said: ""Illegal working fuels illegal immigration to the UK and that is why we are carrying out operations like these.

""If you are a business you must carry out the correct checks on your staff or you could end up with a heavy fine.""

The UK government has unveiled new measures to toughen civil penalties against businesses which employ illegal migrants, while cutting red tape for legitimate employers.

A six-week consultation,externalhas been launched as part of government plans under the Immigration Bill to make it more difficult for illegal migrants to live and work in the UK.",Scotland,Scotland Politics
https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-21027590,"Aberdeen restaurants fined almost Â£40,000 for illegal workers",2013,"Spice Mill was found to be employing eight illegal workers

Three Aberdeen restaurants have been fined almost Â£40,000 for employing illegal workers.

The UK Border Agency said Spice Mill, in the Bridge of Don area, had been fined Â£25,000 over eight Bangladeshi men.

The Jewel in the Crown in Aberdeen's Crown Street was fined Â£8,750 over three staff.

And a Â£5,000 fine has also been handed out to the Mr Wu takeaway in George Street over one employee.",Scotland,Scotland Politics
https://www.bbc.co.uk/news/uk-scotland-glasgow-west-39577879,Work begins to remove illegal dump causing fly infestation,2017,"Officials say the scale of the problem makes it complicated to deal with

Work to remove waste in an illegal dump blamed for a fly infestation around Newton Mearns is under way, environment officials confirmed.

The Scottish Environment Protection Agency (Sepa) said the waste at Netherplace Dye Works was being sprayed in a bid to control flies on the site.

Sepa's Kenny Boag explained that with the start of spraying he hoped removal of the waste could start soon.

Local residents have complained about the growing number of flies.

The infestation was also reported to be causing problems in neighbouring Clarkston and Giffnock.

The waste is being treated as a criminal investigation, but Sepa said remedial measures could be taken in tandem with evidence gathering.

Mr Boag, Sepa's head of operations for the south west, said he recognised that ""time is of the essence"".

In a statement on Tuesday, he said: ""Sepa's primary role in matters at this time is to ensure that the waste that has been illegally deposited can be safely and responsibly managed, transported and disposed of at suitably licensed facilities.

""Importantly also in this case we had to give consideration to the treatment of this waste, to address the fly problem which has been plaguing local residents.

""Over the last few days we've been working closely with the landowner and his waste contractor and pest control contractors, and we are pleased to confirm that the pest control contractor is on site as we speak treating the waste. We are also close to agreeing a method statement with the waste contractor, and hope to see removals being removed from the site to authorised disposal facilities soon.

""Sepa will continue to maintain a presence on the site both to support the ongoing works and also importantly to gather evidence so we may identify the persons responsible for this criminal act.""

Waste can be seen spilling from doorways of the building

Mr Boag earlier said loose and baled cardboard, construction and demolition waste, as well as municipal wastes and liquid wastes had been found at the site.

He added: ""Given the array of waste materials that can be seen at this stage... it is vital that the correct method of management, removal, transport and disposal is taken to ensure that it does not result in harmful or illegal consequences elsewhere.

""Sepa have had daily interaction with the landowner to help them understand the scale of the problem and also assist them in resolving a number of immediate issues which could affect the local environment.

""An essential role for Sepa going forward is to identify the persons responsible for this act and we have designed our investigation to run alongside any removal works, so that we do not impeded the rate at which this site is cleared.""",Scotland,Scotland Politics
https://www.bbc.co.uk/news/uk-england-37708996,Amazon drivers 'work illegal hours',2016,"Amazon has a delivery depot in Avonmouth, in Bristol

Amazon delivery drivers regularly work ""illegal"" hours and receive less than the minimum wage, it has been claimed.

Drivers for agencies contracted by the internet giant told an undercover reporter they were expected to deliver up to 200 parcels a day.

Some admitted breaking speed limits to stay on schedule, while others said time was not allowed for toilet breaks.

Amazon said it was committed to ensuring drivers drive safely and legally, and are ""fairly compensated"".

The retailer could face questions in parliament over the working conditions at the company.

A BBC reporter got a job with AHC services, one of many agencies which supplies drivers to the firm's delivery wing Amazon Logistics in the south of England, and which the BBC had heard a lot of complaints about.

During a two-week stint with AHC at Amazon's Avonmouth depot in Bristol, he said he:

Received a fixed rate of Â£110 per route, or set of deliveries, completed each day

Worked more than 11 hours a day - delivery drivers are breaking the law if they exceed this limit

Was told by an agency supervisor he ""didn't have to worry about a seatbelt"" because ""the police won't stop"" a delivery driver

Had colleagues tell him they had to ""defecate in bags"" and ""urinate in bottles"" because there was no time for toilet breaks

Was paid Â£93.47 for three days' work in his first week, after deductions including optional van hire for a week and insurance - equal to Â£2.59 per hour

Received the equivalent of Â£4.76 per hour in his second week when he worked four days

Several drivers told him they were paid the equivalent of an hourly rate below the national minimum wage of Â£7.20, mainly due to working long hours to deliver all the parcels they were assigned.

Some agency staff complained the system does not allow for traffic jams and does not factor in time for breaks, he said.

Former driver, Charlie Chikaviro, said the pressure to deliver parcels left him with no choice but to drive quickly.

""I had to, the way it was designed. You're going to have to do that,"" he said.

""I had a few crashes... but not bad crashes.""

Former supervisor for AHC Cody Cooper said she ordered one driver to stop driving because he fell asleep at the wheel

Cody Cooper, a former supervisor who left AHC services a year ago, said she ordered one driver, who fell asleep at the wheel, to stop driving because she feared he could ""end up killing someone"".

""It was coming up to school time and there could [have been] a group of schoolchildren walking along... and he could have steered off,"" she said.

Amazon Logistics requires agency drivers to be self-employed, and therefore not entitled to the minimum wage or employment rights like sick pay or holiday pay.

The undercover reporter was paid the equivalent of Â£2.60 per hour for one week's work

Tonia Novitz, professor of labour law at Bristol University, said in her opinion drivers contracted by AHC should not be classed as self-employed, because they do not determine their own routes, days of work or rest periods.

""From the evidence I've seen, which suggests [the undercover reporter] would be regarded as a worker or agency worker, he should be getting the national minimum wage,"" she said.

In a statement Amazon said: ""As independent contractors of our delivery providers, drivers deliver at their own pace, take breaks at their discretion, and are able to choose the suggestion route or develop their own.""

The company said it expected drivers to be paid a minimum of Â£12 per hour ""before bonuses, incentives and fuel reimbursements"", and it required independent delivery providers to ensure drivers were fully licensed and insured and obeyed ""all applicable traffic and safety laws"".

In the past six months, drivers drove a daily average of 8.5 hours and were on duty for 9.1 hours, it added.

Oxford-based AHC dismissed claims put to them by the BBC as ""historic and based on isolated examples which occurred over a year ago"" and said: ""Since then we have made changes to the way our checks are carried out and taken a number of steps to improve our ways of working.""

The firm said it took road safety and the welfare of its contracted drivers ""extremely seriously"", and that drivers were free to choose when they worked.

Iain Wright, the Labour MP and chair of the Business, Energy and Industrial Strategy select committee, told the BBC: ""These are serious allegations that call into question a lot of business practises carried out by Amazon.

""There are rising challenges in respect of what's happening with online retail and ever growing customer demand.

""It's a balance  - it's making sure that the customer gets what he or she wants, at a time that is suitable for them. But it shouldn't be done on the back of exploitation of workers.""

BBC Inside Out West's undercover report can be seen on BBC One in England at 19:30 BST on Friday 11 November, andafterwards on the BBC iPlayer.",England,
https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-19464983,Two illegal workers detained at Echt Tandoori,2012,"Two illegal workers were detained at an Aberdeenshire restaurant, the UK Border Agency has said.

Officers targeted Echt Tandoori on Thursday night and two Bangladeshi men will now be removed from the UK.

The business will be served with a penalty notice, asking for evidence of checks that were made.

Adam Scarcliffe, assistant director of the UK Border Agency in Scotland, said: ""Offenders should know that there is no hiding place.""",Scotland,Scotland Politics
https://www.bbc.co.uk/news/uk-wales-63431335,Keeping tips from workers could be illegal under new law,2022,"Employers could be forced to pay their employees tips in their entirety under a proposed law

Employers not paying workers their tips in their entirety, without deductions, may soon become illegal.

A bill sponsored by the Conservative MP for Ynys MÃ´n, Virginia Crosbie, would also introduce an obligation to allocate tips fairly among workers.

The UK government is backing the move and said it would benefit more than two million workers.

The trade union Unite said it would reserve judgement until ""potential loopholes"" in the bill were closed.

Kristian Cuffin, 30, who owns the Cuffed In Coffee cafe in Holyhead, in Ms Crosbie's constituency, said he could not imagine not already giving his staff the entirety of their tips.

How does the world tip? In some places, itâs offensive!

Should you tip the takeaway delivery driver?

""That's what they're intended for,"" he said.

Kristian Cuffin said all staff work equal hours and so tips at Cuffed In Coffee are divided equally.

All tips at Mr Cuffin's cafe are split evenly among staff each week, with electronic tips logged in a report at the end of each day.

""For us, I can imagine it's a lot easier because we all work fairly even hours. If somebody is working 40 hours and someone's only working five, then to distribute it evenly might not work.

""I suppose it depends on your business. But for us, it's quite a simple process,"" he added.

Ms Crosbie took over responsibility for the bill when Dean Russell, the backbench MP who introduced it, became a minister.

She acknowledged that most employers were already ""doing the right thing,"" but said the bill would help ""create a level playing field"".

Under the law, employees would also be given the right to view their employer's tipping record.

""It means that when somebody is in a restaurant or they're in a beauty bar or a taxi, and they pay a tip on their credit card, that this tip will go to the person that actually served them or helped them,"" she said.

Virginia Crosbie says the bill will help ""create a level playing field""

Currently, businesses who receive tips by card have the choice of whether to keep it or pass it on to workers. Cash tips, on the other hand, are legally the property of staff.

In 2021 the UK government said 80% of all tipping now happened by card and suggested this had made it easier for businesses to keep the funds.

Many of the jobs in the MP's constituency are in hospitality and tourism and she has been holding listening events with business owners and workers to help draw up a tipping code of conduct.

Rhys Taylor-Roberts, 20, who is one of six employees at Cuffed by Coffee, said he ""100%"" thinks the bill would be good news.

""It increases your wage, it gives you more motivation to have better customer service, it's appreciation that's being shown for your craft,"" he said.

Rhys Taylor-Roberts said tips act as a ""top-up, a little help""

""A few pounds does make a difference, it pays for the little things so that you can save for the big things. Whether it's dinner or you're going to get a new haircut. It's like a top-up, a little help,"" he added.

Unite has previously said it was ""not confident"" the measures would address poor practices.

Its hospitality spokesman Dave Turnbull said it has now secured a commitment that ""potential loopholes"" would be closed.

He added that the union would reserve its judgement until these changes ""see the light of day"".

The UK government first announced plans to ensure all tips go to workers in 2018, but these were never passed into law.

A UK government official said: ""The Employment (Allocation of Tips) Bill, backed by the government, will ensure that all tips go to staff by making it unlawful to hold back service charges from employees.""

""More than two million UK workers will benefit, helping ease pressures caused by increases in the cost of living.""",Wales,Wales Politics
https://www.bbc.co.uk/news/uk-northern-ireland-35104939,Pair guilty of employing illegal workers on phone accessory stalls,2015,"The two men both pleaded guilty to five charges

Two men who employed illegal workers on their mobile phone accessory stalls have been given suspended sentences.

Shakir Ullah, 35, is a director of Digital Circle Ltd, and Irfan Ali, 32, runs a company called Simply Peach.

In the first such case in Northern Ireland, they both pleaded guilty to five charges of facilitating unlawful entry to the UK.

The charges stemmed from Home Office raids on their stalls in 19 shopping centres in Northern Ireland.

Eleven illegal workers were discovered during the raids almost two years ago.

They were subsequently removed to the countries they had come from; in this case, Pakistan or India, while a prosecution was begun against their employers.

Both men, who are originally from Pakistan, run a number of businesses based in Manchester.

Carolyne Lindsay, of Immigration Enforcement's crime team, said: ""This case reinforces the message about our commitment to tackling those responsible for bringing illegal immigrants to the UK.

""Not only did Ullah and Ali knowingly try to flout immigration laws, they also preyed on vulnerable people desperate to reach the UK.""

That was a message echoed by the prosecution after the two men pleaded guilty.

A defence lawyer, however, said the pair did not accept that they had exploited any of the workers.

He said they had all applied for the jobs and been paid fairly, and there was no suggestion of people trafficking.

The judge accepted that this was the case and both men were spared jail, with suspended sentences of 18 months for Ali and three years for Ullah.

Assets have also been seized from the men's companies under the Proceeds of Crime Act.

This includes some Â£140,000 which is currently frozen.

A separate team of Home Office financial investigators will pursue this money and other assets through civil courts.",UK,
https://www.bbc.co.uk/news/articles/cewyj8y0dzjo,Restaurant loses licence after illegal worker fine,2025,"The Home Office had called for The White Horse's council-issued licence to be revoked

A Chinese restaurant previously fined Â£135,000 for employing three illegal workers has now been banned from selling alcohol.

The White Horse in Longford, near Gloucester, was visited by Home Office inspectors in August last year. They found three workers from Indonesia who had no right to work in the UK.

The Home Office handed the Â£135,000 civil penalty to the owner's company R&R (Gloucester) and called for the restaurant's council-issued licence to be revoked.

Ahead of a licence review hearing on Thursday held by Tewkesbury Borough Council, owner Lee Yap Kheang said the business would ""without doubt"" have to close if it could not sell alcohol.

The White Horse was found to be employing three illegal workers from Indonesia

Mr Kheang told councillors the restaurant now employed five workers from the local community, adding: ""We cannot survive without the profit revenue from alcohol sales as the economic climate for restaurants is so tough now.""

He said he had worked very hard to build a village restaurant against all odds â including repeated floods.

""People rely upon me and the village is my home and its residents, my deeply valued friends,"" he said.

According to theLocal Democracy Reporting Service, the council's licensing sub-committee nevertheless voted to revoke the restaurant's licence.

""We hope this decision makes it clear that serious breaches won't be ignored,"" a council spokesperson said.

Home Office inspectors had initially visited the restaurant after being told in a tip-off that Mr Kheang had been employing illegal workers for no pay, in return for food and accommodation at the restaurant.

He told the inspector the workers helped out only occasionally with minor tasks such as washing dishes and tidying the garden.

""When questioned about right to work checks, Kheang admitted to seeing the letters about claiming asylum but did not conduct any checks,"" a Home Office report stated.

""He further admits, 'I know they are not allowed to work.'""

Mr Kheang now has a right to appeal regarding the restaurant's licence.

Tell us which stories we should cover in Gloucestershire

Follow BBC Gloucestershire onFacebook,external,X,externalandInstagram,external. Send your story ideas to us on email or viaWhatsApp on 0800 313 4630.",England,Gloucestershire
https://www.bbc.co.uk/news/world-europe-51577694,Workers found trapped in illegal tobacco factory in Spain,2020,"The haul included 153,000 packs of cigarettes

An illegal cigarette factory has been uncovered in Spain where six foreign workers were found gasping for air before being rescued, authorities said.

Twelve British nationals suspected of running the factory were arrested.

The bunker under horse stables in the southern province of Malaga could produce up to 3,500 cigarettes an hour, according to Spain's Guardia Civil.

It is the first underground counterfeit cigarette factory found in the EU, Europol and Spanish police said.

Six Ukrainian and Lithuanian workers were found struggling to breathe due to a generator designed to pump air into the bunker running out of power, police said.

Escaped British prisoner arrested during Malaga raid

The underground bunker is in the southern province of Malaga

Twenty people had been arrested earlier in the day but had not informed police that the workers were still inside. The panicked workers banged and shouted from below as police searched the area.

Officers eventually found the workers and freed them.

In a statement (in Spanish), the Guardia Civil said police had confiscated 153,000 packs of cigarettes,external, more than 17 tons of rolling tobacco, 20 kg (44 lbs) of hashish and 144 kg of marijuana.

The factory could produce up to 3,500 counterfeit cigarettes an hour",UK,
https://www.bbc.co.uk/news/uk-england-gloucestershire-15075306,Illegal workers found at Gloucester Chopsticks takeaway,2011,"Three illegal workers have been found working in a Gloucestershire takeaway, the UK Border Agency has said.

Acting on public information officers visited Chopsticks on High Street in Gloucester to check the immigration status of staff.

A Chinese man, 49, and woman, 21, were found to have entered the UK illegally. A man, 25, was found to be a failed asylum seeker who had not left the UK.

All three are on immigration bail while they are removed from the UK.

Money worth more than Â£7,000 was seized from the premises while further investigations are conducted.

Chopsticks now faces a civil penalty for employing the illegal workers and could be fined up to Â£30,000 unless it can be proved that right-to-work checks were made before the staff were taken on.",England,Gloucestershire
https://www.bbc.co.uk/news/articles/c1lv153ydm6o,Illegal workers held in raids on nail bars and takeaways,2025,"Raids took place across the country - including at a car wash in south London

Hundreds of migrants were arrested in January as part of a UK-wide crackdown on illegal working, the government has said.

Enforcement teams raided 828 premises including nail bars, car washes, and restaurants and made 609 arrests - a 73% increase on the previous January.

Home Office Minister Dame Angela Eagle told the BBC the decision to release footage of the arrests was to send a message about the realities of working illegally and she defended the government's approach as ""compassionate"".

Later on Monday, MPs will debate the government's immigration bill. Shadow Home Secretary Chris Philp has called it a ""weak bill that won't stop the boats"".

Vape shops in Cheshire and a grocery warehouse in south London were among the places raided.

Those arrested made the journey to the UK through a mix of routes, including by crossing the Channel and by overstaying legitimately-granted visas.

Despite having won a landslide election victory seven months ago, senior Labour strategists are already increasingly worried about losing voters concerned about immigration to Reform come the next election.

Chris Mason's analysis: Ministers want to show toughness on immigration

Party figures believe that merely describing the arrests and deportations is not enough â hence the decision to release footage today of them taking place, allowing people to see with their own eyes.

But there are others in the Labour Party who fear that focusing on illegal immigration only increases the salience of an issue where they could never and would never want to adopt as hardline an approach as Reform.

Some Labour MPs, particularly on the left of the party, believe the government should do more to establish safe and legal routes for people to come to the UK and talk about the benefits of immigration.

Speaking to BBC Radio 4's Today programme, Dame Angela was asked if releasing footage of the raids aligned with Sir Keir Starmer's previous pledge to create an immigration system ""based on compassion and dignity"".

""I don't believe for one minute that enforcing the law and ensuring that people who break the law face the consequences of doing that, up to and including deportation, arrest, is not compassionate,"" she said.

She added that it is ""important that we show what we are doing and it's important that we send messages to people who may have been sold lies about what will await them in the UK if they get themselves smuggled in"".

The government also intends to reduce the number of hotels housing asylum seekers, Dame Angela said.

Speaking to BBC Breakfast on Monday, she said there were plans to close nine of the 218 hotels currently in use by the end of March.

From the start of the Labour government in July up to 31 January, 3,930 arrests were made over 5,424 visits by immigration enforcement officers, the Home Office said.

A total of 1,090 civil penalty notices were also issued, with employers facing a fine of up to Â£60,000 per worker if found liable.

During the same period, four of the ""biggest return flights in the UK's history"" were also carried out, the Home Office said, returning more than 800 people.

But Reform UK leader Nigel Farage described the new figures released by the government as feeble, compared with the numbers that had entered the country.

Across the 31 days of January, there were 1,098 people who arrived in the UK illegally on small boats.

The government said it launched a social media campaign in Vietnam in December and Albania in January discouraging people from making the journey to the UK.

The adverts highlight stories from migrants who entered the UK illegally ""only to face debt, exploitation and a life far from what they were promised"", the Home Office said.

Dame Angela said this campaign was introduced to counter ""quite sophisticated ads"" placed online by people smugglers, which ""tell lies about the situation in Britain, about how easy it is to get jobs"".

People who come to the UK illegally are ""more likely to be living in squalid conditions, being exploited by vicious gangs"", she said.

Later, the government's Border Security, Asylum and Immigration Bill will be debated in the House of Commons in its second reading.

The bill aims to introduce a raft of new offences and counter terrorism-style powers to clamp down on people smugglers bringing migrants across the Channel.

But Labour ministers have not provided a specific target on when a drop in small boat crossings could be expected.

The Conservatives said they had put forward an amendment to the immigration bill in a bid to include their own immigration proposals: to double how long it takes migrants to get indefinite leave to remain and, after that, require them to wait five years rather than one before they can apply for citizenship.

Philp added that ""an effective removals deterrent is needed"" to stop small boat crossings, something he said Labour had scrapped, a reference to the former government's plan to send illegal migrants to Rwanda.

Your Voice: What story do you want BBC News to cover?",UK,
https://www.bbc.co.uk/news/uk-scotland-scotland-business-19464390,Illegal workers found at Dunbar restaurant,2012,"The UK Border Agency said four Bangladeshi men were working at the restaurant illegally

A restaurant in Dunbar could face fines of up to Â£40,000 for employing illegal workers.

Four men from Bangladesh were found at Dunbar Indian Tandoori in the town's High Street following a UK Border Agency operation.

One of the men is in detention, pending removal from the UK.

Arrangements are being made for a second man to be deported, while two others have outstanding immigration cases which will be concluded.

Their employers will be fined up to Â£40,000 if they are unable to provide evidence that legally required checks were carried out before hiring them.

UK Border Agency in Scotland assistant director Adam Scarcliffe said: ""Foreign nationals who are in this country illegally should be in no doubt that they will be found, arrested and removed from the UK.

""Employing illegal workers undercuts honest businesses and defrauds the public purse. There is no excuse for using illegal labour, and if businesses ignore our immigration laws, they face heavy fines.""",Scotland,Scotland Politics
https://www.bbc.co.uk/news/articles/cly17egjryxo,Cibo restaurant fined Â£80k for hiring illegal workers,2025,"Three people were found to be working illegally at Cibo, the Home Office said

The owner of an Italian restaurant chain popular with Manchester's celebrities has been fined Â£80,000 after three people were found to have been working illegally there.

Cibo was raided by immigration enforcement officials in June 2024 after a tip-off about the restaurant in Hale, Trafford.

The Home Office said three of its employees were in breach of their visa conditions and did not have the right to work in the United Kingdom.

RSB Restaurant Limited - which also owns restaurants in Manchester, Wilmslow and Stockport - has launched an appeal against the fine, the Home Office said.

One of the three people found to be working illegally was wearing a chef's uniform and tried to leave the premises when he spotted the immigration enforcement team during the raid on 15 June 2024.

Home Office checks revealed he entered the UK in 2008 on a family visa which expired a year later and did not entitle him to work.

He told Home Office officials he had worked at Cibo for four years as a chef, earning Â£600 a week.

He gave vague answers when asked who had hired him.

Another man, spotted with a tea towel around his waist, also tried to leave when the raid began.

He had only been in the UK for three months as part of a six-month visitor visa which did not entitle him to work.

The man told immigration staff he worked as a cleaner.

Tell us which stories we should cover in Greater Manchester

Listen to the best ofBBC Radio Manchester on Soundsand follow BBC Manchester onFacebook,external,X,external, andInstagram,external. You can also send story ideas via Whatsapp to 0808 100 2230.",England,Manchester
https://www.bbc.co.uk/news/uk-england-oxfordshire-14247190,Illegal workers found at Oxfordshire and Twickenham restaurants,2011,"The UK Border Agency raided three businesses in Oxfordshire and one in London

Sixteen people have been discovered working illegally at four restaurants.

They were found in Twickenham, west London and Woodstock, Chipping Norton and Henley-on-Thames in Oxfordshire.

Seven were put in detention pending their deportation and eight were granted immigration bail while their cases are processed.

Another had an outstanding application lodged with the Home Office and was not arrested.

The raids took place on Thursday evening at the Jaan in Woodstock, the CafÃ© le Raj, Chipping Norton, the CafÃ© Le Raj in Henley-on-Thames and the Twickenham Tandoori in south west London.

Of those arrested, 13 were Bangladeshi, one was Burmese and one Bhutanese.

The establishments are under joint ownership and face a fine of Â£10,000 for each illegal immigrant.

Terry Gibbs, from the UK Border Agency, said: ""All the restaurants were employing illegal workers so it was certainly a successful evening for us.""",England,Oxfordshire
https://www.bbc.co.uk/news/articles/cx2n3z03yrro,Restaurant could lose licence over illegal workers,2025,"The business appealed the Â£90,000 fine but failed to get it overturned

A restaurant fined Â£90,000 after two illegal workers were found by immigration officials faces being stripped of its alcohol licence.

Exotic Karahi in Farnham Road, Slough, was raided last September and was given the civil penalty in November.

A woman, whose visa was found to have expired in 2011, initially told the Home Office officials she was allowed to use the restaurant's kitchen to cook for herself.

Slough Borough Council's licensing sub-committee will be asked to revoke the restaurant's licence at a meeting on 29 July.

A man found to be working illegally at the premises threw an apron he had been wearing into a dishwasher when he was spotted, a Home Office report said.

Further checks found he entered the UK in 2009 on a visa which expired in 2010.

He had previously been arrested by immigration officials and then applied for leave to remain in the UK.

But at the time he was found, his application was still outstanding and his bail conditions did not allow him to work.

Exotic Sweet Centre Ltd, the company that owns the restaurant, appealed the Â£90,000 fine but it was upheld in December.

It currently has permission to sell alcohol between 10:00 and 23:00 from Monday to Sunday but the Home Office and Thames Valley Police both want that revoked.

Under the Licensing Act 2003, which is mostly managed by councils, licence holders must abide by its conditions including the prevention of crime and disorder.

The Home Office said another person whose visa had expired was arrested at the restaurant in May 2013.

Immigration Enforcement, part of the Home Office, isresponsible for fining businessesthat have been found to have employed illegal workers.

Do you have a story BBC Berkshire should cover?

You can followBBC BerkshireonFacebook,external,X,external, orInstagram,external.",England,Berkshire
https://www.bbc.co.uk/news/av/uk-northern-ireland-35107966,Pair guilty of employing illegal workers on phone accessory stalls,2015,"Two men who employed illegal workers on their mobile phone accessory stalls have been given suspended sentences.

Shakir Ullah, 35, is a director of Digital Circle Ltd, and Irfan Ali, 32, runs a company called Simply Peach.

In the first such case in Northern Ireland, they both pleaded guilty to five charges of facilitating unlawful entry to the UK.",UK,
https://www.bbc.co.uk/news/uk-england-cornwall-15480739,St Austell illegal workers to be deported,2011,"Four illegal immigrants found working in two Cornish restaurants will be deported, officials have said.

A Pakistani man and three Chinese people were discovered working in two St Austell restaurants following raids by the UK Border Agency.

The Pakistani man was found to have entered the UK illegally after a raid at a restaurant in Grants Walk.

Two men, aged 52 and 33, and a woman, 21, from China, were found working illegally at a restaurant in Roche.

Officers found the 52-year-old man had breached the conditions of his visa and the 33-year-old was a failed asylum seeker.

The 21-year-old was found to have entered the UK illegally.

All four were arrested and are awaiting deportation.",England,Cornwall
https://www.bbc.co.uk/news/uk-wales-north-east-wales-36062701,'Illegal' workers at Wrexham's new super-prison site,2016,"A number of illegal workers have been found working on the construction site of the UK's biggest prison, a court has heard.

Flintshire Magistrates' Court was told an immigration enforcement team visited the site of the Â£212m Berwyn Prison in Wrexham on Friday.

The details emerged during the Saturday hearing of a man from Ukraine who is accused of working illegally.

His case has been sent to Mold Crown Court at a later date.

The defendant's solicitor told the court: ""It's quite ironic to say the least.""

The new prison will hold about 2,000 inmates when it opens in February 2017.",Wales,Wales Politics
https://www.bbc.co.uk/news/articles/c7854d3p3wjo,Restaurant's licence removed over illegal workers,2024,"Home Office officials arrested three people after they visited the restaurant in June

A restaurant has had its licence suspended after three people were found to be working illegally at the venue.

The Home Office visited Kaaizan's in Longsands Parade, St Neots, Cambridgeshire, in June, and found three men working illegally, who were subsequently arrested.

It alerted Huntingdonshire District Council who reviewed the Indian restaurant's licence.

Cambridgeshire Constabulary told the council's licencing committee meeting on Wednesday that it was concerned about possible modern slavery at the establishment.

In a statement to the committee, Det Sgt Chris Acourt said the men were living and working at the restaurant and had no contracts of employment, which he described as a modern slavery ""red flag"".

In his statement he said: ""Based on the report provided it shows that the three individuals highlighted both work and sleep at the restaurant.

""This would be a modern slavery red flag due to the concerns about whether the highlighted individuals had any choice about where they live or if it was a condition of their employment.""

The licensing committee decided to suspend the licence for three months, which is the maximum length of time it could order.

The committee's record of decision, which was published shortly after the meeting, said the committee decided to suspend the licence - rather than revoke it - as the business was in the process of being sold.

However, any new owner would have to ensure there were ""robust right-to-work checks"" in the future.

Do you have a story suggestion for Cambridgeshire?

Follow Cambridgeshire news onBBC Sounds,Facebook,external,Instagram,externalandX,external.",England,Cambridgeshire
https://www.bbc.co.uk/news/articles/c625p0g23vzo,Alcohol licence bid for bar that had illegal workers,2025,"The application for Chicken N Beer will be decided at a meeting next Tuesday

A company has applied to sell alcohol at a chicken bar that had a licence to do so revoked for employing illegal workers.

The permission for Chicken N Beer in Stanfield Road, Bournemouth, to sell alcoholwas removed in Mayafter immigration officials saw a man and a woman run out of it in February.

A new company has applied to sell alcohol there but Dorset Police said it has ""significant concerns"" about the relationship between its owner and the man previously responsible for the bar.

Cloud Brands Ltd's application for the new premises licence at Chicken N Beer will be decided by Bournemouth, Christchurch and Poole (BCP) Council's licensing sub-committee on Tuesday.

The company said it would ""operate in strict adherence to licensing restrictions"" if the application is approved.

But Dorset Police's licensing officer Louise Busfield said it is ""essential"" the force gets ""robust assurances"" about the relationship between the potential operator and the former company that ran it.

""Dorset Police has significant concerns that this application may amount to an attempt to continue operating the premises under a new entity, while still maintaining influence or control by the former operator whose licence was revoked,"" she added.

Neither of the people apprehended after fleeing Chicken N Beer earlier this year had ever got permission to work in the country, the Home Office said in May.

The bar's former premises licence holder, Roy Francis, said he had resigned as a director of the company that previously ran it before the man and woman were found working there.

Under the Licensing Act 2003, which is mostly managed by councils, licence holders must abide by its conditions including the prevention of crime and disorder.

Do you have a story BBC Dorset should cover?

You can followBBC DorsetonFacebook,external,X,external, orInstagram,external.",England,Dorset
