url,title,year,text
https://www.bbc.co.uk/news/10392227,Illegal workers found in Sunderland restaurants,2010,"Three Sunderland restaurants are facing combined fines of up to Â£50,000 after foreign staff were found to be working in the UK illegally.

In total, three Chinese men and two Iranian men were arrested by officers from the UK Border Agency.

The agency said Pizzarama in Tunstall Terrace, Pizza Hotline in Derwent Street and Great Wall Chinese takeaway in Southwick Road faced hefty fines.

One man arrested has since claimed asylum but the others face deportation.

Jeremy Oppenheim, UK Border Agency director for the North East, said: ""Illegal working exploits vulnerable people and undercuts British wages.

""We are determined to put a stop to employers who don't play by the rules, because as long as there are illegal jobs the UK will be an attractive place for illegal immigrants."""
https://www.bbc.co.uk/news/uk-england-kent-22613998,Six illegal workers found at businesses in Kent,2013,"Six illegal workers face being deported back to India after they were detained by immigration officials following raids at three businesses in Kent.

Two men were found working in breach of their visas at a fish and chip shop in Rochester, while another was held at an ice-cream van in Gravesend.

Immigration enforcement officers also found three men from India working illegally at a premises in Canterbury.

All three businesses were given penalty notices for employing illegal workers.

The Home Office said in order to avoid fines of up to Â£10,000 per employee, they would have to provide evidence that the correct pre-employment checks were made on the men."
https://www.bbc.co.uk/news/uk-wales-12254232,'Illegal' workers caught in Border Agency Welsh raids,2011,"Thirteen immigrants suspected of working illegally have been seized in a series of raids across Wales by the UK Border Agency.

The raids took place on Wednesday at businesses in Cardiff, Rhyl, Brynamman and Ystradgynlais.

The four firms have been issued with a penalty notice for employing illegal workers.

Jane Farleigh of the UK Border Agency in Wales warned immigration offenders that more raids were planned.

After a raid at Seagull International Foods inRhyl, Denbighshire, immigration checks revealed two men from Pakistan, aged 28 and 33, were working illegally, said the agency.

Two Bangladeshi men, aged 27 and 30, who claimed to be customers, were also found to be in the country illegally.

Three of the men were arrested and remain in detention while steps are taken to deport them.

The 33-year-old from Pakistan was placed on immigration bail and must report weekly to a police station while the agency arranges his removal from the UK.

A 34-year-old Malaysian man was seized in the raid on accommodation attached to Central House Cantonese takeaway,Ystradgynlais, Powys.

The man, who had stayed in the country illegally after his visa expired, was placed on immigration bail while arrangements are made to deport him.

InCardiff, immigration officers raiding Mowgli's Indian restaurant found four employees from Bangladesh had no legal right to work in the UK.

A 27-year-old man is in immigration detention pending deportation. Three men aged 24, 28 and 30 have been placed on immigration bail and must report weekly to a police station while the agency arranges their removal from the UK.

In the fourth raid on Wok U Like inBrynamman, Carmarthenshire, two Chinese men, aged 26 and 30, were arrested and remain in detention ahead of their removal from the UK.

Two Chinese men, aged 24 and 35, were placed on immigration bail.

Ms Farleigh, regional director for the UK Border Agency in Wales, said: ""Through successful operations like this we are sending a simple message to immigration offenders living and working across Wales - more raids are planned and you will be caught.

""Illegal working undercuts businesses that stay within the law and exploits foreign workers.

""As long as there are opportunities for illegal jobs the UK will be an attractive place for illegal migrants - that is why we are putting a stop to employers who do not play by the rules.""

The agency said if the businesses could not prove that the correct right-to-work checks - such as asking for a passport or work permit - had been carried out on those found working, a fine of up to Â£10,000 per illegal employee would be imposed.

UK immigration minister Damian Green said: ""Illegal immigration puts huge pressure on the public purse at a time when the country can least afford it.

""Together with the police and the Serious Organised Crime Agency we will continue to make life as difficult as possible for those who cheat the immigration system."""
https://www.bbc.co.uk/news/uk-northern-ireland-23002282,Illegal workers arrested at Belfast takeaway,2013,"Two foreign nationals are facing deportation after being arrested by immigration enforcement officers at a takeaway in south Belfast.

Officers visited Ali's Kebab House at Kingsway on Thursday night to check the immigration status of its workers.

A 25-year-old Indian man and 73-year-old Pakistani man were arrested after it was discovered they were working illegally.

Both are being held in Home Office detention in Larne, County Antrim.

The business has been served with a penalty notice for employing the illegal workers.

""Foreign nationals who are in this country illegally should be in no doubt that they will be caught, arrested and removed from the UK,"" Mike Golden of the UK Border Agency, said.

""We are determined to crack down on immigration offenders and anyone found living or working here illegally is liable to be detained and removed."""
https://www.bbc.co.uk/news/uk-scotland-highlands-islands-21275022,Illegal workers arrested in Brora in Sutherland,2013,"Three men from Bangladesh have been arrested after working illegally in a Highland town.

The UK Border Agency and Northern Constabulary made the arrests at the Spice restaurant in Brora on Wednesday.

Immigration status of staff at the business was checked by the officers and the three were found to be working illegally.

Arrangements were being made to remove the three men from the country, the UK Border Agency said."
https://www.bbc.co.uk/news/uk-england-berkshire-46468378,Reading takeaway licence suspended over illegal workers,2018,"A pizza takeaway has had its alcohol licence suspended for three months after illegal workers were found during a immigration raid.

Tops Pizza in Reading avoided having its full licence revoked after lawyers argued its franchisor had no knowledge that three illegal workers had been employed there.

The Home Office found them working there and in full uniform in April.

Tops Pizza said the case had ""provoked a wholesale review"" of the company.

Lawyer Matthew Phipps argued Tops Pizza Ltd, the licence holder, did not carry out ""that exploitation"", the Local Democracy Reporting Service reported.

He added: ""We are very sorry. We have let ourselves down.""

Tops Pizza Ltd has 41 branches which are owned by an individual director, with the premises licences held by the franchisor.

Supervisor of the Reading branch and director Ali Yazdi was effectively absent from the takeaway, Mr Phipps said.

Franchise owner Masood Aghabarari's contract has now been terminated and the business was liquidated in November, with new owners taking over.

Richard French, of Reading Borough Council, said the company had shown a ""complete lack of licensing compliance"" at the hearing this week."
https://www.bbc.co.uk/news/uk-england-norfolk-68685165,Loddon Indian restaurant loses licence for month over illegal workers,2024,"An Indian restaurant has had itsÂ alcohol licence temporarily suspended due to modern slavery concerns, despite Home Office recommendations of a harsher penalty.

The Raj, on Bridge Street in Loddon, Norfolk, was raided in October by an immigration enforcement team.

Two illegal workers were arrested and Raj manager Mohammad Uddin admitted not making the proper checks.

South Norfolk Council revoked his licence for a month.

Last year, two out of four staff members at the restaurant were found to be working illegally.

The Home Office also found that Mr Uddin was compensatingÂ his workers by giving them food, rather than financial payment.

Mr Uddin denied the claims and said the menÂ were there to do some cash-in-hand cleaning jobs, and had never worked at the restaurant before.

The Home Office recommended the premises' licence be taken away.

However, councillors chose to disregard the advice of the Home Office due to Mr Uddin's lack of previous warnings.

During his hearing at South Norfolk Council, Mr UddinÂ said: ""I've been running this restaurant for many years and I haven't experienced anything like this in my life.

""I was so scared when the officers arrived, there were so many of them. It caused me to say things I did not mean.

""I have now understood that I must do the proper checks for anyone coming to do any kind of work.

""I want to thank everyone in Loddon. All of the local peopleÂ have supported me.""

Follow East of England news onFacebook,external,Instagram,externalandX,external. Got a story? Emaileastofenglandnews@bbc.co.uk,externalor WhatsApp 0800 169 1830"
https://www.bbc.co.uk/news/world-middle-east-25127368,Saudi crackdown on illegal workers sparks heated debate,2013,"For Abu Osama al-Qeithy, starting up a small business in the Saudi capital, Riyadh, has been difficult.

He has paid for his operators' licence and insurance, and met all the conditions set by the ministry of labour, but his fast-food outlet is still standing idle as workers have become something of a rarity.

""I applied three months ago to get visas for foreign workers and am still waiting,"" Mr Qeithy says.

""The usual government reply has been: 'Your application is still being considered.' Every single day counts, especially because I have to pay the monthly rental to keep the shop.""

On 4 November, the Saudi authorities started rounding up and deporting foreigners who were working illegally in the Gulf kingdom, as part of a campaign to enforce new labour laws.

The clampdown has made it harder for some businesses to operate.

Dozens of shops and restaurants across the country were forced to close as illegal migrants went into hiding or returned to their home countries to avoid being arrested or prosecuted.

Labour ministry officials say as many as 60,000 foreigners who had been violating the residence and employment regulations have so far been deported.

The start of the campaign triggered riots in some of deprived areas of Riyadh, with several Africans reportedly killed in clashes with police.

In the holy city of Mecca - some 875km (545 miles) west of the capital - 6,000 street cleaners went on strike for five days to protest against harassment by the immigration authorities as well as non-payment of wages and poor working conditions.

The cleaners, most of whom are from Bangladesh, only ended their strike after their Saudi employer agreed to renew their contracts and legalise their status.

Mr Qeithy's problems have been compounded by the corresponding sharp rise in wages sought by the foreigners working legally in the country. Demand is suddenly far outstripping supply.

Furthermore, it costs about four or five times more to employ fellow Saudis, many of whom are unwilling to do jobs seen by the majority as menial, such as cleaning and shop-keeping.

""They would not accept 2,000 riyals ($533; Â£327) a month,"" Mr Qeithy says. ""A friend told me he would not take the job even if he was offered 7,000 riyals.""

In recent years, laws have been toughened in an attempt to regulate Saudi Arabia's estimated nine million foreign workers, who make up about a third of its population.

""The overwhelming majority, which is about seven million, are working legally in the kingdom,"" Adnan Mandora, the secretary general of Jeddah's chamber of commerce, told the BBC.

""However, we have to admit that we were taken unawares by the massive figure of two million illegal migrant workers, who created a black market.""

Mr Mandora rejects accusations that the government is being impatient and reckless.

""The new measures actually came into force in December 2012, but we put them on hold after the turmoil created by deporting tens of thousands of such workers,"" he says.

""Then, King Abdullah issued a decree to grant all private companies and businesses operating in the kingdom up to seven months to put their illegal workforce in order. That ultimatum, which expired in July, was followed by a four-month notice to either leave the country or face arrest and deportation.""

The main aim of the crackdown has been to create new jobs for Saudi citizens.

The official unemployment rate hovers around 12%, perhaps surprisingly for an oil-rich country that is considered to have one of the strongest economies in the Arab world. Unemployment among the young is believed to be twice as high.

The government has also begun imposing penalties on companies whose workforces do not include a certain percentage of Saudi nationals. It has also imposed a ban on foreigners in some professions and restrictions on firms that supply imported labour.

Other Gulf states have introduced similarly tough legislation in recent years in an attempt to reduce their reliance on foreign workers.

Some argue that the Saudi authorities are partly to blame for having helped create a parallel labour market that operates on the wrong side of the law.

""Red tape, the expensive process to get expatriates, and the limited quotas of visas for foreign workers that are largely secured by well-connected companies, have all contributed to creating this world of clandestine workers,"" says Hassan al-Sobhi, an economist and journalist at the al-Madina newspaper.

Mr Sobhi says the illegal migrants have also been victims of violations of the visa-sponsorship system used in several Gulf states, which requires immigrants to be employed by a kafil, or sponsor, which could be an individual or a company.

""Greedy and corrupt sponsors should be held accountable for selling visas to brokers, who in turn take charge of foreign workers and impose a monthly levy on their salaries. The illegal levy continues after their visas expire in return for not reporting them to the authorities,"" he adds.

The system gives the kafil the right to cancel the contract with a migrant worker at any time, and there is no way of challenging such a decision through official channels.

The crackdown on illegal workers has sparked a heated debate both on the streets of Saudi Arabia and on social media networks.

""It will have a positive effect on our country security-wise, socially and economically. It is also a historical opportunity for the sons of our country to replace the illegal workers,"" Khalid al-Ammar wrote on Twitter.

But his compatriot, Abu Azouz el-Shamail, argued that Saudis would not be able to fill the void created by the exodus of migrant workers, skilled or unskilled.

""The government will deport 100,000 workers and two million will come in to replace them. They leave via the immigration gate and re-enter via the new workers gate,"" he explained."
https://www.bbc.co.uk/news/uk-england-cornwall-15498708,Illegal workers held in immigration raids in Cornwall,2011,"Two business owners in Cornwall are facing fines after four illegal workers were arrested during immigration raids.

Two Chinese men, aged 24 and 38, were held after UK Border Agency officers raided the Red Panda in Callington.

Two Bangladeshi men, aged 21 and 22, were then arrested by officers at the Saltash Tandoori, Saltash.

The 21-year-old Bangladeshi has been flown back to his home country and the others are awaiting deportation after the raids on 18 October.

The 24-year-old Chinese man had a student visa which had expired, while the 38-year-old had entered the UK illegally.

In Saltash, the 22-year-old Bangladesh had overstayed an entertainer's visa and the 21-year-old was working in breach of the conditions of a student visa.

Unless the owners of the restaurants can prove the correct ""right-to-work"" checks were carried out, both now face penalties of up to Â£10,000 for each illegal worker they employed, the agency said.

Kenny Chapman, South West immigration team spokesman, said: ""We do not expect employers to be immigration experts, but they must make basic checks on migrant workers before they employ them.

""We will not tolerate illegal working which undercuts wages and exploits vulnerable workers."""
https://www.bbc.co.uk/news/uk-wales-south-west-wales-11842046,Illegal workers arrested at Pembroke power plant site,2010,"A number of arrests have been made in an ongoing operation targeting illegal workers at the construction site for the new Pembroke power plant.

UK Border Agency officials and police visited the site at 0700 GMT.

The agency said a number of Indian men working for a sub contractor had been detained as suspected illegal workers.

Earlier this year there were large demonstrations at the entrance to the site by people demanding construction jobs be given to British workers.

The agency said officers visited the site after receiving information that illegal workers were being employed there by  civil engineering sub-contractors.

It said it was still questioning those detained but they faced removal from the UK if found to be working illegally.

A spokesman said: ""It is believed the illegal workers were employed by civil engineering sub-contractors who may now be served with a civil penalty notice for employing illegal workers.

""If the employers are unable to prove to the agency that right-to-work checks were carried out before giving the men jobs, a fine of up to Â£10,000 will be imposed for each illegal worker.

""The enforcement operation was carried out as part of an ongoing UK-wide campaign by the agency to tackle immigration crime.""

The work on the power station, which will be run by RWE npower, started in May 2009 and is due to last three-and-a-half years.

Once completed it will be the largest of its kind in Wales.

It is thought there are around 1,500 construction staff working on the plant."
https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-21474285,Four 'illegal workers' detained in Buckie,2013,"A restaurant in Buckie has been found employing four illegal workers, the UK Border Agency has said.

The China Town restaurant on West Church Street was targeted on Thursday evening after intelligence was received.

Two Chinese men aged 26 and 41, a 42-year-old Chinese woman and a 45-year-old Malaysian man were detained.

A fine of up to Â£10,000 per illegal worker could be imposed if proper checks were not carried out."
https://www.bbc.co.uk/news/uk-england-beds-bucks-herts-11384024,Illegal worker taught at schools in Bedfordshire,2010,"An illegal immigrant who used false identification to gain work as a teacher in Bedfordshire has been jailed for six months.

Brian Segole was taken on as a supply teacher even though he had not gained asylum since arriving from Zimbabwe, Luton Crown Court heard.

The 39-year-old, of Romney Walk, Bedford, admitted two counts of possessing false documents with intent.

The court heard he used a South African passport with a fake Home Office stamp.

The document purported to show he had indefinite leave to remain in the country.

Claudette Elliott, prosecuting, said Segole's appeals to stay in the UK had been dismissed but he remained in the country.

When the agency which employed him made further checks in 2008 they found his credentials were false and he was dismissed, but police were not informed until this year, the court heard.

Pamela Brain, defending said: ""He was persecuted in Zimbabwe where he was a fully trained teacher.

""He has relatives who are British citizens and came here to seek asylum.

""He tried to make a living here working in schools in Bedford and had a good record.

""He was paying his tax and national insurance.

""He very much regrets these offences and is ashamed and embarrassed.""

Judge Michael Kay QC told him: ""The only sentence open to me is imprisonment.

""What happens to you at the end of the sentence is a matter for the immigration authorities."""
https://www.bbc.co.uk/news/articles/cy78v6dzj41o,Restaurants accused of employing illegal workers,2024,"Two restaurants accused of employing illegal workers will face a licensing review.

Darlington Borough Council will consider the futures of Bambudda and TAO Asian Street Food at a meeting next week.

Immigration officers raided the businesses on 3 July and made several arrests after discovering six people working there illegally.

Durham Police has suggested revoking the licences of both restaurants. Representatives for Bambudda and TAO did not wish to comment.

Licence holder Benjamin Wu was described by police as having ""shown complete disregard for UK immigration laws by employing illegal workers"", theLocal Democracy Reporting Servicesaid.

A report to the council described Mr Wu as being ""obstructive and un-cooperative"" while being interviewed by immigration officers and he ""refused to sign documents and left abruptly during questioning"".

Bambudda, in Gladstone Street, and TAO, in Blackwellgate, have remained open to customers since the arrests in July, but police said the owners may have formed new companies to transfer ownership of the restaurants.

In a statement, a police representative said: ""As the sole director of the company I would expect Benjamin Wu to have had better management of his employees and to have a full understanding of their right to work in the UK, or lack of it.

""It is evident that Mr Benjamin Wu is not promoting the licensing objective of prevention of crime and disorder, as illegal workers have been identified.""

The councilâs licensing committee is due to make a decision on Tuesday.

Follow BBC Tees onX,,externalFacebook,external,NextdoorandInstagram,external. Send your story ideas to northeastandcumbria@bbc.co.uk."
https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-19900611,Four Aberdeenshire restaurants fined for illegal workers,2012,"Four Aberdeenshire restaurants have been fined a total of Â£28,750 for employing illegal workers.

Porto Rico's in Port Elphinstone received a civil penalty of Â£10,000, with Â£8,750 for Porto Rico's in Peterhead and Â£5,000 each for Massala Garden in Peterculter and Spice Cottage in Oldmeldrum.â

They failed to prove the correct checks were made before taking workers on.

The UK Border Agency said others who break the law would also be fined.

Chief executive Rob Whiteman said: ""Our officers are carrying out operations throughout Aberdeenshire to target unscrupulous employers who hire illegal workers, are undercutting wages and potentially exploiting vulnerable workers.

""The UK Border Agency is happy to work with businesses and advise what checks need to be carried out on staff, but those who do break the law should know that they will face heavy fines like these businesses."""
https://www.bbc.co.uk/news/uk-northern-ireland-23464983,Illegal workers arrested for overstaying their visas,2013,"Two foreign nationals are facing deportation after being arrested by immigration officers at businesses in County Down.

Officers visited Babu's mini market in Gilford on Wednesday. They arrested a 23-year-old Bangladeshi man who had overstayed his visa.

A 25-year-old Bangladeshi man was arrested for overstaying his visa at Bangla restaurant in Bangor.

The businesses have been served with a penalty notices

To avoid fines of up to Â£10,000 per employee evidence must be provided that the correct pre-employment checks were made on the workers - such as seeing a passport or Home Office document.

Both men are being held in Home Office detention in Larne House, Larne while steps are taken to remove them to their home countries.

Mike Golden from the Home Office, said: ""We are determined to crack down on immigration offenders and anyone found living or working here illegally is liable to be detained and removed."""
https://www.bbc.co.uk/news/articles/cdjgrgn7yy9o,Restaurant that had illegal workers keeps licence,2024,"A restaurant that employed illegal workers will keep its licence but will need to adhere to new conditions.

Weymouth Tandoori in Maiden Street, Dorset, was raided by Home Office officials on 24 September, who said they received information that immigration offences ""were routinely being committed"" there.

After Dorset councillors reviewed the restaurant's premises licence, they said written records must be kept to show employees can legally work in the UK.

They concluded the restaurant's licence holder, Jamal Uddin, had not operated in a ""deliberate"" way to ""defraud or to exploit workers"".

Dorset Police asked for Weymouth Tandoori'spremises licence,external, which allows the sale of alcohol, to be reviewed.

Tim Munro, for Mr Uddin, said his client ""demonstrated poor administration processes rather than a deliberate attempt to flout the law"".

He said Mr Uddin had expected a firm to carry out the right-to-work checks on employees but later found out that these had not been done.

Mr Uddin then carried out some checks on one member of staff but they were ""inadequate and led to the employment of a worker who didn't have the necessary right to work in the UK in that sector"", Mr Munro added.

But Dorset Council's licensing sub-committee said revoking the restaurant's licence ""would not necessarily resolve the issues because the restaurant could continue without the sale of alcohol"".

It found it was ""clear"" that Mr Uddin was getting help ""to ensure that the business operates in a lawful way"" in the future.

Mr Uddin must ensure that right-to-work checks are carried out and that evidence of those can be inspected by a licensing officer.

Dorset Police said a report by immigration officials about the restaurant ""contains sensitive information and cannot be in the public domain"".

You can followBBC DorsetonFacebook,external,X (Twitter),external, orInstagram,external."
https://www.bbc.co.uk/news/uk-england-tyne-17964885,Five illegal workers held after Ponteland restaurant raid,2012,"Five illegal workers are facing deportation after being arrested during a raid at an Indian restaurant.

The Bangladeshi men, aged between 24 and 36, were arrested at the Bawarchi restaurant in Brewery Lane, Ponteland, Northumberland, on Thursday evening.

A spokesman for the Agency said none of the men had UK work permits and steps were being taken to deport them.

The restaurant has been served with a civil penalty notice and faces a fine of up to Â£50,000.

A spokesman for the Agency, said: ""The men arrested included all of the restaurant's chefs leaving only the manager and one waiter on the premises.

""The five are now being interviewed and steps are being taken to remove them from the UK.

""We will continue to clamp down on employers who choose to use illegal labour."""
https://www.bbc.co.uk/news/uk-england-berkshire-12070574,Arrests in Oracle shopping centre illegal workers raid,2010,"Four suspected illegal workers have been arrested in a raid at The Oracle Shopping Centre in Reading.

Three Israeli nationals, two men and a woman, were held at the Heat and Click stall on suspicion of working in breach of their visa conditions.

A 22-year-old Israeli woman was arrested at the Magnolia stall on suspicion of the same offence.

All four, who were held during the UK Border Agency (UKBA) operation on Sunday, now face being deported.

Their employers could face fines of up to Â£10,000 per person if it is proved they did not carry out the correct checks.

Details of the arrests have only just been released by the UKBA."
https://www.bbc.co.uk/news/uk-northern-ireland-30389325,Seven arrested at Chinese takeaways in illegal worker inquiry,2014,"Seven people have been arrested by Home Office officials at two Chinese food outlets in County Antrim.

The business owners face fines of up to Â£100,000 if it is proven that they knew they were hiring illegal workers.

Officials from the Home Office Immigration Enforcement team targeted takeaways in Monkstown and Larne.

The seven people arrested are in Home Office detention, pending their removal from the UK.

Two men and a woman, all originally from China, were arrested at the Spring takeaway on the Jordanstown Road in Monkstown.

Another two Chinese men, who were found not to have permission to work in Northern Ireland, were escorted from the premises.

They have been temporarily released while their cases are examined.

The second operation was at the Gangnam takeaway on the Old Glenarm Road in Larne.

Two women and two men, all Chinese, were arrested on suspicion of a range of immigration offences.

Both businesses were served with a warning that a civil penalty of up to Â£20,000 per illegal worker would be imposed unless proof is provided that the correct right-to-work checks were carried out, such as seeing a passport or Home Office document.

Mike Golden of the Home Office's Northern Ireland Immigration Enforcement Team said the arrests were a ""clear warning to those abusing our immigration laws"".

""Employers who use illegal labour are defrauding the taxpayer, undercutting genuine employers and denying legitimate job hunters work,"" he said."
https://www.bbc.co.uk/news/av/business-25165472,Saudi crackdown on illegal workers hits small business,2013,"The Saudi government's action against illegal migrant workers in the kingdom is taking its toll on small business.

Hundreds of thousands of illegal foreign workers face deportation, and business owners say that, as a result, they are struggling to find people to work for the cheap rates they are used to paying."
https://www.bbc.co.uk/news/uk-england-gloucestershire-67101727,Cheltenham Koloshi Restaurant loses licence over illegal workers,2023,"An Indian restaurant has been banned from selling alcohol, following a Home Office raid which found six illegal workers at the premises.

Koloshi Indian Restaurant on London Road had its premises licence reviewed and revoked by Cheltenham Borough Council this week.

The restaurant previously had a licence to sell alcohol every day from 09:00 to midnight.

However, the Home Office requested a review of its licence in April.

Officers visited the restaurant on 1 April and found six illegal workers, said theLocal Democracy Reporting Service.

In August, Koloshi Gold (GB) Ltd was fined Â£90.000 for employing six people who did not have the right to work in the UK.

Legal representatives for the licensee told the licensing sub-committee on 11 October he could not comment on what the Home Office representatives said in relation to the raid and the finding of illegal workers there.

""My client became the owner subsequent to that. My client didn't know about this raid until he learnt from the council about the review.""

He said they were not there to justify anything that had happened during the previous ownership.

His client has not had any issues with illegal working in 25 years of being in the industry, he said.

""He appreciates the damage that it does to the country and the people. It is a bona fide change of ownership.""

Licensing chairman David Willingham said the committee was unanimous in its decision to revoke the premises' licence.

""Six workers with immigration issues suggest complicity in providing work for trafficked individuals. This raises questions over exploitation, failure to pay national insurance and tax and national minimum wage.""

He said given the rapid sale of the business for Â£100,000 a lot more due diligence should have been undertaken.

""People related to the company Koloshi Gold are still involved with the company Three Gold.

""On balance of probabilities the committee thinks the owners and the documentation still show evidence of control by Koloshi Gold and CBS Properties Limited.

""The committee is concerned these are all interconnected with the company Three Gold.

""The committee is concerned the current owner could still facilitate illegal working.""

Follow BBC West onFacebook,external,X,externalandInstagram,external. Send your story ideas to:bristol@bbc.co.uk,external"
https://www.bbc.co.uk/news/uk-scotland-43010553,Scottish restaurants caught employing 'illegal workers',2018,"Four Scottish businesses have been caught employing alleged illegal immigrants.

Immigration enforcement officers conducted spot checks on restaurants and takeaways on Thursday and found eight workers not eligible to work.

The employers face fines totalling Â£160,000 if they cannot prove they carried out the right checks before employing them.

All eight men have been detained pending deportation from the UK.

In intelligence led operations, officers visited Tandoori Hut in Low Waters Road, Hamilton, Istanbul Fast Foods in Oliver Place, Hawick, Seven Spices in Cadzow Street, Hamilton and Seven Spices in London Street, Larkhall.

Each business was served a referral notice in relation to illegal workers.

The notices warn that a financial penalty of up to Â£20,000 per illegal worker found will be imposed unless the employers can demonstrate that appropriate right-to-work document checks were carried out, such as seeing a passport or Home Office document confirming permission to work.

If proof is not provided, this is a potential fine of up to Â£60,000 for Istanbul Fast Foods, Â£40,000 each for Tandoori Hut, and Seven Spices, Larkhall, and Â£20,000 for Seven Spices, Hamilton.

At Tandoori Hut, officers arrested two Indian men - a 26-year-old who they said had overstayed his student visa and a 30-year-old who had illegally entered the UK.

At Istanbul Fast Foods three Indian men were alleged to be working illegally and arrested.

A 25-year-old and a 32-year-old who had overstayed their student visas and a 32-year-old man was in the UK illegally.

At Seven Spices, Larkhall, a 38-year-old Indian man who had overstayed his student visa and a 42-year-old Pakistani man who had overstayed his visit visa were arrested.

At Seven Spices in Hamilton, a 30-year-old Pakistani man who had overstayed his student visa was arrested.

Ian Tyldesley, from Immigration Enforcement in Scotland, said: ""We are happy to work with businesses to explain the simple pre-employment checks needed to establish a person's right to work in the UK, but to those who choose to ignore the rules the message is clear - we will find you and you will face a heavy financial penalty.

""It undercuts honest employers, cheats legitimate job seekers out of employment opportunities and defrauds the public purse.

""I urge anyone with specific and detailed information about suspected immigration abuse to get in touch.""

All the men are now in immigration detention pending their removal from the UK."
https://www.bbc.co.uk/news/uk-wales-mid-wales-12908126,Seven Illegal workers arrested at Pontyclun dairy,2011,"Seven men have been arrested in an operation targeting illegal workers at a dairy in Rhondda Cynon Taf.

The UK Border Agency raided Dhaliwal Dairy in Pontyclun early on Tuesday.

Three Indian men were arrested because their visas had expired, while a fourth had no legal right to work in the UK.

Three more men from India were found following a search of a house in Talbot Green.

Two 38-year-old men found in the house had entered the UK illegally, while a man aged 30 had stayed in the country after his visa expired.

The three men arrested at the dairy were delivery drivers aged 24, 25 and 30. The fourth who had no legal right to work in the UK is 31.

Four of the men in immigration detention pending their deportation.

The 31-year-old and the two men aged 38 have been placed on immigration bail and must report weekly to police while arrangements are made to deport them.

The agency said the dairy faced a penalty of up to Â£10,000 for each illegal worker unless it could provide evidence that the correct pre-employment checks were carried out."
https://www.bbc.co.uk/news/uk-england-surrey-25153642,Four illegal workers arrested in Surrey raids,2013,"Four men have been arrested in a shop and takeaway in Surrey after raids by immigration enforcement officers.

Two Indian men, aged 40 and 47, who had overstayed their visas were arrested at Woldingham Village Stores on Wednesday.

A 24-year-old Sri Lankan national and a 26-year-old man from Pakistan were arrested later at Papa John's in Banstead High Street.

The Home Office said both men working in the pizza takeaway were in breach of their visa conditions.

The businesses were served with civil penalty warning notices."
https://www.bbc.co.uk/news/uk-wales-north-east-wales-39454215,Flintshire beauty salon raid uncovers illegal workers,2017,"A beauty salon in Flintshire is facing a potential penalty of up to Â£40,000 after the Home Office found illegal immigrants working at the premises.

A Vietnamese child and a 33-year-old Vietnamese man were found by immigration enforcement officers at the Crystal Nails & Beauty shop in Buckley.

The child has been referred to social services while the man now faces deportation after the raid on Tuesday.

Crystal Nails & Beauty were served with an illegal worker notice.

""Those who use and exploit illegal workers face severe financial penalties,"" said Richard Johnson, from Immigration Enforcement in Wales.

""We are happy to work with businesses to ensure the right pre-employment checks are carried out, but those intent on operating outside the law will be found and will be punished."""
https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-27187157,'Illegal workers' detained in Kirkwall and Wick,2014,"Sixteen men have been detained by immigration enforcement officers after an operation in the north of Scotland.

Three restaurants - Dil Se and Indian Garden, both in Kirkwall in Orkney, and Spice Tandoori in Wick - were targeted.

Fifteen Bangladeshi men and a Nepalese man, aged between 23 and 47, were detained.

A Home Office spokesman said the business owners involved faced large fines if they could not prove that proper checks were carried out."
https://www.bbc.co.uk/news/av/world-us-canada-22103915,Illegal workers hold immigration rally in Washington,2013,"Tens of thousands of illegal workers and activists have rallied in Washington to demand immigration reform and a dramatic overhaul of US law.

A bill giving 11 million undocumented immigrants a path to citizenship could be introduced to Congress within days."
